price,carat,cut,color,clarity,depth,table,x,y,z,ratio_length_width,carat_log,shape
5802,1.19,3,2,2,62.7,56.0,6.76,6.7,4.22,1.008955223880597,0.17395330712343798,6
5803,1.02,2,6,2,64.2,58.0,6.32,6.35,4.07,0.9952755905511812,0.01980262729617973,6
5804,1.0,2,4,2,61.0,60.0,6.38,6.43,3.91,0.9922239502332815,0.0,3
5804,1.03,4,6,2,61.0,57.0,6.48,6.53,3.97,0.992343032159265,0.02955880224154443,3
5804,1.03,4,6,2,61.6,55.0,6.49,6.53,4.01,0.9938744257274119,0.02955880224154443,7
5804,1.0,4,6,2,61.9,57.0,6.39,6.41,3.96,0.9968798751950078,0.0,6
5805,1.1,3,2,3,61.2,58.0,6.75,6.64,4.1,1.016566265060241,0.09531017980432493,6
5805,0.92,4,4,3,61.2,56.0,6.25,6.3,3.84,0.9920634920634921,-0.08338160893905101,7
5805,1.04,4,2,3,60.7,56.0,6.56,6.61,4.0,0.9924357034795763,0.03922071315328133,7
5805,1.16,4,6,2,62.0,56.0,6.73,6.76,4.18,0.9955621301775149,0.14842000511827322,7
5806,1.0,3,3,3,63.0,59.0,6.4,6.36,4.02,1.0062893081761006,0.0,6
5806,1.0,2,3,3,63.1,61.0,6.38,6.33,4.01,1.0078988941548184,0.0,6
5806,1.0,3,3,3,62.1,57.0,6.43,6.39,3.98,1.0062597809076683,0.0,6
5806,1.02,4,5,2,61.9,55.0,6.49,6.46,4.01,1.0046439628482973,0.01980262729617973,7
5806,1.0,2,3,3,63.4,57.0,6.31,6.27,3.99,1.0063795853269537,0.0,6
5807,1.22,4,2,1,61.7,56.0,6.91,6.83,4.24,1.0117130307467057,0.19885085874516517,7
5807,1.22,4,2,1,61.1,57.0,6.9,5.92,4.22,1.1655405405405406,0.19885085874516517,6
5807,1.22,4,1,2,62.6,57.0,6.8,6.77,4.25,1.0044313146233383,0.19885085874516517,6
5807,1.22,4,1,2,60.2,58.0,6.96,6.9,4.17,1.008695652173913,0.19885085874516517,3
5808,1.32,4,0,4,62.5,57.0,7.0,7.04,4.39,0.9943181818181818,0.27763173659827955,6
5809,1.14,3,2,4,62.0,62.0,6.74,6.65,4.15,1.0135338345864662,0.131028262406404,6
5809,1.24,1,5,1,58.5,57.0,7.03,7.1,4.13,0.9901408450704227,0.2151113796169455,3
5809,1.14,3,6,2,60.5,59.0,6.79,6.73,4.09,1.0089153046062407,0.131028262406404,3
5810,1.25,4,2,1,61.2,57.0,6.93,6.89,4.23,1.0058055152394776,0.22314355131420976,6
5812,1.01,2,6,2,61.8,58.0,6.33,6.38,3.93,0.9921630094043887,0.009950330853168092,6
5812,1.01,4,6,2,61.4,59.0,6.4,6.44,3.94,0.9937888198757764,0.009950330853168092,6
5813,1.06,3,3,3,62.3,59.0,6.52,6.49,4.05,1.0046224961479198,0.058268908123975824,6
5814,1.21,4,2,1,62.0,54.5,6.81,6.87,4.25,0.9912663755458515,0.1906203596086497,7
5814,1.03,3,3,3,62.2,56.0,6.51,6.48,4.04,1.0046296296296295,0.02955880224154443,7
5815,1.29,3,0,3,60.5,58.0,7.07,6.99,4.25,1.011444921316166,0.25464221837358075,3
5815,1.18,2,2,2,63.3,55.0,6.75,6.72,4.26,1.0044642857142858,0.16551443847757333,6
5815,1.01,2,6,2,61.6,59.0,6.42,6.47,3.97,0.9922720247295209,0.009950330853168092,6
5816,1.02,1,3,3,63.6,57.0,6.38,6.41,4.07,0.9953198127925117,0.01980262729617973,6
5816,1.09,4,4,2,62.0,56.0,6.59,6.61,4.09,0.9969742813918305,0.08617769624105241,7
5816,1.09,4,4,2,62.0,56.0,6.56,6.61,4.08,0.9924357034795763,0.08617769624105241,7
5816,1.02,4,3,3,62.6,57.0,6.41,6.43,4.02,0.9968895800933126,0.01980262729617973,6
5816,1.2,2,1,2,62.4,59.0,6.73,6.79,4.22,0.9911634756995582,0.1823215567939546,6
5817,1.06,3,6,2,59.4,57.0,6.72,6.65,3.97,1.0105263157894735,0.058268908123975824,3
5817,1.01,1,4,3,63.1,59.0,6.31,6.37,4.0,0.9905808477237048,0.009950330853168092,6
5817,0.95,1,3,5,57.7,59.7,6.5,6.58,3.77,0.9878419452887538,-0.05129329438755058,3
5818,1.12,4,2,2,60.9,57.0,6.7,6.73,4.09,0.9955423476968797,0.11332868530700327,3
5818,1.2,1,1,4,59.6,61.0,6.84,6.89,4.09,0.9927431059506532,0.1823215567939546,3
5818,1.08,3,2,4,58.6,60.0,6.84,6.78,3.99,1.008849557522124,0.0769610411361284,3
5818,1.2,1,1,4,61.7,62.0,6.65,6.74,4.13,0.9866468842729971,0.1823215567939546,6
5819,1.14,2,4,2,61.0,60.0,6.67,6.74,4.09,0.989614243323442,0.131028262406404,3
5819,1.0,1,5,3,63.7,56.0,6.37,6.34,4.05,1.0047318611987381,0.0,6
5820,1.31,4,1,1,61.0,59.0,7.05,7.01,4.29,1.0057061340941513,0.2700271372130602,3
5820,1.07,4,2,3,62.0,57.0,6.55,6.58,4.07,0.9954407294832827,0.06765864847381486,6
5820,1.23,4,1,1,61.8,55.0,6.87,6.91,4.26,0.9942112879884226,0.20701416938432612,7
5821,1.05,2,6,2,60.5,56.0,6.59,6.7,4.0,0.9835820895522388,0.04879016416943204,7
5821,1.05,3,6,2,58.6,60.0,6.73,6.66,3.92,1.0105105105105106,0.04879016416943204,3
5821,1.08,1,6,2,63.8,59.0,6.39,6.47,4.1,0.9876352395672334,0.0769610411361284,6
5821,1.05,3,3,3,61.9,59.0,6.56,6.52,4.05,1.0061349693251533,0.04879016416943204,6
5821,1.05,3,5,2,61.8,56.0,6.57,6.5,4.04,1.0107692307692309,0.04879016416943204,7
5822,1.19,4,5,1,60.2,57.0,6.87,6.84,4.13,1.0043859649122808,0.17395330712343798,3
5822,1.2,3,2,2,62.2,59.0,6.79,6.71,4.2,1.0119225037257824,0.1823215567939546,6
5822,1.2,3,2,2,59.3,60.0,7.0,6.92,4.13,1.0115606936416186,0.1823215567939546,3
5822,1.2,3,2,2,60.8,60.0,6.87,6.79,4.15,1.011782032400589,0.1823215567939546,3
5822,1.2,4,2,2,61.7,55.0,6.86,6.82,4.22,1.0058651026392962,0.1823215567939546,7
5823,1.01,1,5,2,64.0,60.0,6.38,6.28,4.05,1.0159235668789808,0.009950330853168092,6
5824,1.0,4,3,3,62.3,56.0,6.38,6.36,3.97,1.0031446540880502,0.0,7
5824,1.3,3,2,3,62.7,58.0,7.01,6.97,4.38,1.005738880918221,0.26236426446749106,6
5825,1.19,1,4,2,57.6,60.0,6.98,7.02,4.03,0.9943019943019944,0.17395330712343798,3
5825,0.91,2,6,3,59.6,58.0,6.32,6.34,3.77,0.9968454258675079,-0.09431067947124129,3
5826,1.01,3,2,4,62.1,62.0,6.36,6.32,3.94,1.0063291139240507,0.009950330853168092,6
5826,1.21,2,2,2,62.4,58.0,6.83,6.79,4.25,1.0058910162002945,0.1906203596086497,6
5826,1.03,3,3,3,63.0,59.0,6.45,6.4,4.05,1.0078125,0.02955880224154443,6
5828,0.9,4,4,3,60.8,57.0,6.22,6.24,3.79,0.9967948717948717,-0.10536051565782628,3
5828,1.01,4,2,1,59.1,59.0,6.58,6.61,3.9,0.9954614220877458,0.009950330853168092,3
5829,1.0,1,4,4,64.8,59.0,6.17,6.23,4.02,0.9903691813804173,0.0,6
5829,1.13,4,6,2,61.8,56.0,6.68,6.74,4.15,0.9910979228486646,0.12221763272424911,7
5831,1.16,1,0,5,61.6,57.0,6.79,6.85,4.2,0.9912408759124088,0.14842000511827322,6
5831,1.17,3,2,2,58.5,62.0,6.95,6.9,4.05,1.0072463768115942,0.1570037488096647,3
5831,1.15,2,2,3,60.3,59.0,6.75,6.79,4.08,0.9941089837997055,0.13976194237515863,3
5831,1.14,4,2,3,61.6,56.0,6.68,6.72,4.13,0.9940476190476191,0.131028262406404,7
5832,1.01,2,6,2,62.5,61.0,6.34,6.4,3.98,0.990625,0.009950330853168092,6
5832,1.31,3,1,3,60.4,59.0,7.16,7.05,4.29,1.0156028368794328,0.2700271372130602,3
5832,1.3,2,0,3,61.6,56.0,7.02,7.07,4.34,0.9929278642149928,0.26236426446749106,7
5832,1.01,2,6,2,62.8,60.0,6.36,6.42,4.01,0.9906542056074767,0.009950330853168092,6
5832,1.27,3,2,3,58.9,61.0,7.09,7.03,4.16,1.0085348506401137,0.23901690047049992,3
5833,1.05,4,2,3,61.7,57.0,6.55,6.52,4.03,1.0046012269938651,0.04879016416943204,6
5833,1.2,2,2,3,63.2,55.0,6.74,6.67,4.24,1.0104947526236883,0.1823215567939546,6
5833,1.0,0,4,4,65.3,56.0,6.28,6.25,4.09,1.0048000000000001,0.0,6
5833,1.2,4,2,3,63.0,56.0,6.74,6.65,4.22,1.0135338345864662,0.1823215567939546,6
5834,1.23,1,1,4,63.6,59.0,6.76,6.85,4.33,0.9868613138686132,0.20701416938432612,6
5834,1.06,4,4,2,61.9,57.0,6.57,6.54,4.06,1.0045871559633028,0.058268908123975824,6
5836,1.24,2,1,3,62.7,55.0,6.82,6.87,4.29,0.992721979621543,0.2151113796169455,6
5837,1.03,4,5,2,60.3,55.0,6.62,6.57,3.98,1.0076103500761036,0.02955880224154443,7
5837,1.17,4,4,2,62.2,56.0,6.71,6.73,4.18,0.9970282317979197,0.1570037488096647,7
5838,1.12,4,2,2,61.8,56.0,6.67,6.69,4.13,0.9970104633781763,0.11332868530700327,7
5839,1.01,3,3,3,62.1,60.0,6.35,6.37,3.95,0.9968602825745683,0.009950330853168092,6
5839,1.08,4,2,3,62.1,56.0,6.59,6.56,4.08,1.0045731707317074,0.0769610411361284,7
5839,1.02,2,6,2,62.7,57.0,6.42,6.5,4.05,0.9876923076923076,0.01980262729617973,6
5839,1.01,2,3,3,61.6,56.0,6.4,6.46,3.96,0.9907120743034057,0.009950330853168092,7
5840,1.02,4,5,2,62.2,54.7,6.44,6.47,4.01,0.9953632148377126,0.01980262729617973,7
5840,1.0,0,4,3,64.9,56.0,6.26,6.31,4.08,0.9920760697305864,0.0,6
5841,1.23,3,4,1,59.9,58.0,7.02,6.96,4.19,1.0086206896551724,0.20701416938432612,3
5842,1.17,4,6,1,62.7,57.0,6.7,6.72,4.21,0.9970238095238095,0.1570037488096647,6
5842,1.05,4,4,2,61.3,54.0,6.58,6.61,4.04,0.9954614220877458,0.04879016416943204,6
5844,1.0,4,4,3,62.0,55.0,6.43,6.48,4.0,0.9922839506172838,0.0,7
5845,1.12,3,2,4,62.1,58.0,6.6,6.64,4.11,0.9939759036144579,0.11332868530700327,6
5845,1.09,2,2,4,60.2,61.0,6.66,6.7,4.02,0.9940298507462687,0.08617769624105241,3
5846,1.2,3,2,1,62.3,59.0,6.82,6.75,4.23,1.0103703703703704,0.1823215567939546,6
5846,1.2,3,3,1,62.4,58.0,6.77,6.73,4.21,1.0059435364041605,0.1823215567939546,6
5846,1.5,0,0,3,64.5,59.0,7.2,7.07,4.6,1.0183875530410185,0.4054651081081644,6
5849,1.26,2,2,3,63.1,58.0,6.91,6.81,4.34,1.0146842878120412,0.23111172096338664,6
5850,1.08,4,2,3,61.9,54.0,6.64,6.61,4.1,1.004538577912254,0.0769610411361284,6
5851,1.15,3,3,2,62.6,58.0,6.71,6.65,4.18,1.0090225563909774,0.13976194237515863,6
5851,1.15,3,3,2,62.2,56.0,6.76,6.68,4.18,1.0119760479041917,0.13976194237515863,7
5851,1.0,2,6,2,63.2,60.0,6.31,6.35,4.0,0.9937007874015747,0.0,6
5852,1.16,4,2,2,60.0,60.0,6.87,6.84,4.11,1.0043859649122808,0.14842000511827322,3
5852,1.33,4,0,4,61.3,57.0,7.08,7.11,4.35,0.9957805907172995,0.28517894223366247,6
5853,1.2,2,2,4,63.1,57.0,6.69,6.65,4.2,1.006015037593985,0.1823215567939546,6
5853,1.0,0,3,4,58.7,67.0,6.47,6.45,3.79,1.0031007751937984,0.0,2
5854,1.0,2,2,3,61.3,63.0,6.38,6.4,3.92,0.996875,0.0,6
5854,1.01,3,4,2,59.1,56.0,6.65,6.52,3.89,1.0199386503067487,0.009950330853168092,7
5854,1.11,4,2,2,61.6,56.0,6.69,6.73,4.07,0.9940564635958395,0.10436001532424286,7
5855,1.23,2,1,2,63.1,56.0,6.91,6.79,4.32,1.0176730486008836,0.20701416938432612,6
5855,1.23,4,1,2,62.0,57.0,6.91,6.87,4.27,1.0058224163027656,0.20701416938432612,6
5855,0.9,1,3,7,61.8,61.0,6.12,6.17,3.8,0.9918962722852512,-0.10536051565782628,6
5856,1.36,3,1,1,62.7,58.0,7.01,7.08,4.42,0.9901129943502824,0.3074846997479607,6
5857,1.33,4,0,2,62.4,54.0,7.04,7.07,4.4,0.9957567185289957,0.28517894223366247,6
5858,1.24,2,2,1,60.0,58.0,6.99,7.05,4.21,0.9914893617021278,0.2151113796169455,3
5858,1.14,3,2,3,61.3,59.0,6.76,6.72,4.13,1.005952380952381,0.131028262406404,6
5859,1.81,0,0,0,68.0,57.0,7.43,7.39,5.04,1.0054127198917455,0.5933268452777344,0
5860,1.0,1,3,3,63.5,59.0,6.23,6.33,3.99,0.9842022116903634,0.0,6
5860,1.01,3,6,2,61.5,59.0,6.46,6.39,3.95,1.0109546165884193,0.009950330853168092,6
5860,1.0,2,3,3,61.5,58.0,6.36,6.39,3.92,0.995305164319249,0.0,6
5861,1.14,4,2,2,60.4,57.0,6.78,6.83,4.11,0.9926793557833089,0.131028262406404,3
5862,1.35,4,0,3,61.4,57.0,7.1,7.13,4.37,0.9957924263674613,0.30010459245033816,6
5863,1.12,4,2,2,62.8,55.0,6.66,6.61,4.17,1.0075642965204237,0.11332868530700327,6
5863,1.14,4,1,4,61.7,53.0,6.75,6.77,4.17,0.9970457902511078,0.131028262406404,6
5863,1.0,1,3,4,64.2,61.0,6.23,6.29,4.02,0.9904610492845788,0.0,6
5864,1.01,3,3,3,61.9,59.0,6.38,6.34,3.94,1.0063091482649842,0.009950330853168092,6
5864,1.01,3,3,3,61.6,61.0,6.46,6.36,3.95,1.0157232704402515,0.009950330853168092,6
5864,1.01,3,3,3,60.2,59.0,6.55,6.48,3.92,1.0108024691358024,0.009950330853168092,3
5864,1.0,3,4,3,59.9,59.0,6.46,6.42,3.86,1.0062305295950156,0.0,3
5864,1.01,3,3,3,63.0,56.0,6.41,6.35,4.02,1.0094488188976378,0.009950330853168092,6
5864,1.1,4,1,4,62.3,55.0,6.64,6.6,4.12,1.006060606060606,0.09531017980432493,7
5864,1.01,3,3,3,60.7,60.0,6.49,6.45,3.93,1.006201550387597,0.009950330853168092,3
5864,1.01,3,3,3,62.1,59.0,6.43,6.38,3.98,1.0078369905956113,0.009950330853168092,6
5866,1.21,2,1,4,61.2,58.0,6.85,6.91,4.21,0.9913169319826338,0.1906203596086497,6
5867,1.08,4,2,2,60.0,58.0,6.69,6.66,4.01,1.0045045045045045,0.0769610411361284,3
5868,1.1,4,3,2,62.2,56.6,6.56,6.6,4.09,0.9939393939393939,0.09531017980432493,7
5868,1.2,2,2,2,62.4,57.0,6.76,6.8,4.23,0.9941176470588236,0.1823215567939546,6
5868,1.2,3,3,2,62.5,60.0,6.74,6.68,4.21,1.0089820359281438,0.1823215567939546,6
5869,1.31,3,1,2,63.0,57.0,6.96,6.91,4.37,1.0072358900144718,0.2700271372130602,6
5871,1.21,3,2,2,62.5,60.0,6.77,6.7,4.21,1.0104477611940297,0.1906203596086497,6
5871,1.68,1,5,0,64.3,60.0,7.48,7.44,4.8,1.0053763440860215,0.5187937934151675,6
5871,1.21,2,2,2,63.1,60.0,6.74,6.69,4.24,1.007473841554559,0.1906203596086497,6
5872,1.07,3,6,2,61.8,61.0,6.57,6.54,4.05,1.0045871559633028,0.06765864847381486,6
5872,1.07,4,6,2,61.8,55.0,6.59,6.54,4.06,1.007645259938838,0.06765864847381486,7
5876,1.31,3,0,2,59.6,59.0,7.16,7.13,4.26,1.0042075736325387,0.2700271372130602,3
5877,1.06,4,5,2,58.8,57.0,6.71,6.66,3.93,1.0075075075075075,0.058268908123975824,3
5878,1.28,3,2,3,59.4,60.0,7.07,7.03,4.19,1.0056899004267426,0.2468600779315258,3
5879,0.95,4,5,4,61.5,57.0,6.3,6.28,3.87,1.003184713375796,-0.05129329438755058,6
5879,0.93,4,3,7,62.2,58.0,6.25,6.22,3.88,1.004823151125402,-0.07257069283483537,6
5880,1.0,3,6,2,59.6,57.0,6.54,6.44,3.87,1.015527950310559,0.0,3
5880,1.0,3,6,2,61.4,58.0,6.43,6.37,3.93,1.009419152276295,0.0,6
5880,1.0,3,6,2,62.5,59.0,6.38,6.32,3.97,1.0094936708860758,0.0,6
5880,1.0,4,5,2,61.6,55.0,6.45,6.43,3.97,1.0031104199066874,0.0,7
5880,1.0,4,6,2,60.6,56.0,6.54,6.5,3.95,1.0061538461538462,0.0,7
5880,1.0,4,6,2,60.5,57.0,6.52,6.48,3.93,1.0061728395061726,0.0,3
5880,1.0,3,6,2,60.3,59.0,6.47,6.44,3.89,1.0046583850931676,0.0,3
5880,1.2,4,1,3,61.5,57.0,6.8,6.75,4.17,1.0074074074074073,0.1823215567939546,6
5880,1.0,4,6,2,62.2,56.0,6.38,6.35,3.96,1.004724409448819,0.0,7
5880,1.2,2,4,1,62.8,57.0,6.73,6.78,4.24,0.9926253687315635,0.1823215567939546,6
5882,1.21,4,2,3,62.2,55.0,6.84,6.79,4.24,1.0073637702503682,0.1906203596086497,7
5882,1.01,4,2,4,62.6,57.0,6.4,6.37,4.0,1.0047095761381477,0.009950330853168092,6
5882,1.01,3,5,3,59.5,60.0,6.3,6.24,3.73,1.0096153846153846,0.009950330853168092,3
5882,1.01,3,5,3,59.3,59.0,6.59,6.54,3.89,1.007645259938838,0.009950330853168092,3
5882,1.04,3,4,2,59.5,60.0,6.62,6.59,3.93,1.0045523520485584,0.03922071315328133,3
5882,1.04,3,2,4,59.7,59.0,6.64,6.59,3.95,1.007587253414264,0.03922071315328133,3
5882,1.21,4,2,3,62.8,55.0,6.79,6.74,4.25,1.0074183976261126,0.1906203596086497,6
5883,1.0,2,2,3,64.7,56.0,6.23,6.29,4.05,0.9904610492845788,0.0,6
5883,1.03,3,2,4,62.4,60.0,6.48,6.43,4.03,1.0077760497667185,0.02955880224154443,6
5884,1.2,2,1,3,61.7,59.0,6.83,6.88,4.23,0.9927325581395349,0.1823215567939546,6
5884,1.03,2,1,1,63.5,58.0,6.38,6.4,4.06,0.996875,0.02955880224154443,6
5884,1.2,4,1,3,62.5,56.0,6.66,6.74,4.19,0.9881305637982196,0.1823215567939546,7
5885,1.13,3,2,3,62.4,58.0,6.66,6.61,4.14,1.0075642965204237,0.12221763272424911,6
5885,1.27,4,0,4,61.4,59.0,6.95,6.97,4.27,0.9971305595408896,0.23901690047049992,6
5886,1.01,2,3,3,60.0,57.0,6.53,6.6,3.94,0.9893939393939395,0.009950330853168092,3
5887,0.9,2,5,3,61.3,58.0,6.16,6.23,3.8,0.9887640449438202,-0.10536051565782628,6
5887,1.0,3,3,3,61.0,59.0,6.41,6.37,3.9,1.0062794348508635,0.0,3
5887,1.0,4,3,3,62.3,56.0,6.43,6.32,3.97,1.0174050632911391,0.0,7
5887,1.0,4,3,3,62.3,56.0,6.37,6.41,3.98,0.9937597503900156,0.0,7
5888,1.1,4,2,3,61.3,56.0,6.64,6.67,4.08,0.9955022488755622,0.09531017980432493,7
5888,1.28,4,3,1,61.4,57.0,6.96,6.99,4.28,0.9957081545064377,0.2468600779315258,6
5889,1.24,3,4,1,61.4,58.0,6.94,6.9,4.25,1.0057971014492755,0.2151113796169455,6
5889,1.21,3,6,1,62.2,60.0,6.8,6.83,4.24,0.9956076134699853,0.1906203596086497,6
5889,1.06,3,2,3,62.6,58.0,6.54,6.49,4.08,1.007704160246533,0.058268908123975824,6
5889,1.23,1,2,2,63.9,56.0,6.81,6.77,4.34,1.0059084194977843,0.20701416938432612,6
5889,1.23,4,2,2,63.0,56.0,6.83,6.79,4.29,1.0058910162002945,0.20701416938432612,6
5889,1.24,3,1,3,62.1,55.0,6.91,6.87,4.28,1.0058224163027656,0.2151113796169455,7
5889,1.24,3,1,3,60.1,59.0,7.02,6.95,4.2,1.0100719424460431,0.2151113796169455,3
5889,1.09,3,3,3,59.9,56.0,6.73,6.59,3.99,1.0212443095599393,0.08617769624105241,7
5889,1.06,3,2,3,62.0,58.0,6.57,6.5,4.05,1.0107692307692309,0.058268908123975824,6
5889,1.24,4,4,1,61.7,57.0,6.95,6.88,4.27,1.0101744186046513,0.2151113796169455,6
5889,1.06,4,2,3,62.5,57.0,6.49,6.47,4.05,1.0030911901081918,0.058268908123975824,6
5890,1.02,3,6,2,62.3,59.0,6.38,6.42,3.99,0.9937694704049844,0.01980262729617973,6
5891,1.15,4,6,1,61.7,57.0,6.72,6.76,4.16,0.9940828402366864,0.13976194237515863,6
5892,1.17,4,1,4,61.5,57.0,6.74,6.79,4.16,0.9926362297496318,0.1570037488096647,6
5893,0.99,3,4,3,62.6,55.0,6.5,6.35,4.02,1.0236220472440944,-0.01005033585350145,6
5894,1.04,3,5,2,61.2,59.0,6.54,6.47,3.98,1.010819165378671,0.03922071315328133,6
5894,1.23,4,4,1,62.3,58.0,6.8,6.84,4.25,0.9941520467836257,0.20701416938432612,6
5897,1.01,2,2,3,60.2,60.0,6.46,6.5,3.9,0.9938461538461538,0.009950330853168092,3
5897,0.9,4,6,3,63.0,57.0,6.14,6.09,3.85,1.0082101806239736,-0.10536051565782628,6
5898,1.29,1,0,3,58.2,61.0,7.07,7.12,4.13,0.9929775280898877,0.25464221837358075,3
5898,1.16,4,6,1,62.1,54.0,6.79,6.74,4.2,1.0074183976261126,0.14842000511827322,6
5898,1.01,3,3,4,61.7,59.0,6.38,6.33,3.92,1.0078988941548184,0.009950330853168092,6
5899,1.14,1,5,2,60.9,64.0,6.78,6.68,4.09,1.0149700598802396,0.131028262406404,3
5899,1.2,3,2,2,62.4,59.0,6.73,6.7,4.19,1.0044776119402985,0.1823215567939546,6
5902,1.01,1,4,3,60.1,60.0,6.46,6.51,3.9,0.9923195084485408,0.009950330853168092,3
5902,1.24,4,2,1,62.0,56.0,6.9,6.87,4.27,1.0043668122270744,0.2151113796169455,7
5902,1.24,4,1,2,62.1,56.0,6.88,6.84,4.26,1.0058479532163742,0.2151113796169455,7
5902,1.01,2,4,3,62.9,56.0,6.38,6.41,4.02,0.9953198127925117,0.009950330853168092,6
5902,1.25,3,2,3,61.9,58.0,6.9,6.84,4.25,1.0087719298245614,0.22314355131420976,6
5904,1.09,4,1,3,61.8,57.0,6.55,6.59,4.06,0.9939301972685888,0.08617769624105241,6
5906,1.0,1,3,4,64.4,58.0,6.23,6.29,4.03,0.9904610492845788,0.0,6
5906,1.03,3,5,3,61.3,61.0,6.53,6.46,3.98,1.0108359133126936,0.02955880224154443,6
5908,1.16,4,3,2,61.8,55.0,6.75,6.78,4.18,0.995575221238938,0.14842000511827322,7
5908,1.0,0,3,4,64.4,56.0,6.31,6.26,4.05,1.0079872204472844,0.0,6
5908,1.08,3,5,2,59.6,60.0,6.73,6.66,3.99,1.0105105105105106,0.0769610411361284,3
5910,1.22,3,0,4,61.7,59.0,6.92,6.85,4.25,1.0102189781021897,0.19885085874516517,6
5911,1.16,4,6,2,62.0,56.0,6.76,6.73,4.18,1.0044576523031203,0.14842000511827322,7
5911,1.13,4,2,2,61.9,60.0,6.63,6.65,4.11,0.9969924812030074,0.12221763272424911,6
5913,1.33,2,0,3,63.9,57.0,6.91,6.96,4.43,0.992816091954023,0.28517894223366247,6
5913,1.2,1,6,2,63.5,55.0,6.7,6.78,4.28,0.9882005899705014,0.1823215567939546,6
5914,1.5,3,3,0,60.3,61.0,7.39,7.34,4.44,1.0068119891008174,0.4054651081081644,3
5914,1.2,4,1,3,62.1,57.0,6.78,6.71,4.19,1.0104321907600597,0.1823215567939546,6
5914,2.0,0,2,0,69.8,54.0,7.6,7.56,5.29,1.0052910052910053,0.6931471805599453,0
5914,1.0,2,5,4,63.2,53.0,6.4,6.33,4.02,1.0110584518167458,0.0,6
5914,1.1,2,2,3,61.3,58.0,6.63,6.74,4.1,0.9836795252225519,0.09531017980432493,6
5914,1.05,4,6,2,61.7,56.0,6.53,6.59,4.05,0.9908952959028832,0.04879016416943204,7
5914,1.5,1,0,2,64.0,56.0,7.21,7.16,4.6,1.0069832402234637,0.4054651081081644,6
5914,1.65,0,0,2,61.6,66.0,7.61,7.47,4.66,1.0187416331994645,0.5007752879124892,6
5914,1.05,4,6,2,62.8,57.0,6.46,6.48,4.06,0.9969135802469135,0.04879016416943204,6
5915,1.02,4,3,3,62.6,58.0,6.43,6.39,4.01,1.0062597809076683,0.01980262729617973,6
5915,1.11,2,6,2,61.6,57.0,6.66,6.59,4.08,1.0106221547799696,0.10436001532424286,6
5916,1.31,2,1,1,62.7,58.0,6.88,6.94,4.33,0.9913544668587896,0.2700271372130602,6
5916,1.52,0,0,1,65.8,57.0,7.18,7.11,4.7,1.009845288326301,0.41871033485818504,6
5917,1.05,2,3,3,61.7,55.0,6.5,6.56,4.03,0.9908536585365855,0.04879016416943204,7
5918,1.2,2,3,2,62.9,57.0,6.73,6.79,4.25,0.9911634756995582,0.1823215567939546,6
5918,1.02,3,6,2,60.6,59.0,6.53,6.47,3.94,1.009273570324575,0.01980262729617973,3
5919,1.51,0,2,1,66.9,57.0,7.13,7.09,4.75,1.005641748942172,0.412109650826833,6
5919,1.35,3,1,1,62.3,59.0,7.09,7.03,4.4,1.0085348506401137,0.30010459245033816,6
5919,1.01,2,3,3,59.1,58.0,6.56,6.63,3.9,0.9894419306184011,0.009950330853168092,3
5919,1.51,0,4,1,65.4,56.0,7.2,7.08,4.67,1.0169491525423728,0.412109650826833,6
5920,1.21,3,5,1,61.7,59.0,6.83,6.78,4.2,1.0073746312684366,0.1906203596086497,6
5920,1.28,2,1,2,63.6,54.0,6.87,6.9,4.38,0.9956521739130434,0.2468600779315258,6
5921,1.18,3,1,4,62.1,58.0,6.76,6.7,4.18,1.008955223880597,0.16551443847757333,6
5921,1.0,1,3,4,58.6,62.0,6.5,6.53,3.82,0.9954058192955589,0.0,3
5921,1.32,3,1,1,58.4,60.0,7.24,7.15,4.2,1.0125874125874126,0.27763173659827955,3
5922,1.09,4,4,2,62.0,56.0,6.61,6.56,4.08,1.0076219512195124,0.08617769624105241,7
5922,1.09,4,4,2,62.0,56.0,6.61,6.59,4.09,1.0030349013657056,0.08617769624105241,7
5922,1.21,2,6,1,60.9,58.0,6.83,6.89,4.18,0.9912917271407838,0.1906203596086497,3
5922,1.02,4,3,3,62.6,57.0,6.43,6.41,4.02,1.0031201248049921,0.01980262729617973,6
5922,1.02,1,3,3,63.6,57.0,6.41,6.38,4.07,1.0047021943573669,0.01980262729617973,6
5923,1.27,1,1,3,63.3,63.0,6.82,6.87,4.33,0.992721979621543,0.23901690047049992,6
5923,1.01,3,4,3,59.7,60.0,6.41,6.38,3.82,1.0047021943573669,0.009950330853168092,3
5924,1.03,2,6,2,62.5,59.0,6.45,6.48,4.04,0.9953703703703703,0.02955880224154443,6
5924,1.29,3,2,1,60.1,58.0,7.02,6.95,4.2,1.0100719424460431,0.25464221837358075,3
5925,1.27,4,0,3,62.9,54.0,6.87,6.9,4.33,0.9956521739130434,0.23901690047049992,6
5925,1.25,3,1,3,62.2,57.0,6.92,6.84,4.28,1.0116959064327486,0.22314355131420976,6
5925,1.14,3,4,2,61.1,59.0,6.7,6.75,4.11,0.9925925925925926,0.131028262406404,6
5925,1.14,3,4,2,59.6,58.0,6.78,6.8,4.05,0.9970588235294118,0.131028262406404,3
5927,1.08,1,6,2,63.8,59.0,6.47,6.39,4.1,1.0125195618153364,0.0769610411361284,6
